danh_muc,tên,địa_chỉ,loại,xếp_hạng,số_bình_luận,điện_thoại,trang_web,amenities,id_cid,id_dữ_liệu,mô_tả,extensions,giá_trích_xuất,tọa_độ_vĩ_độ,tọa_độ_kinh_độ,giờ_mở_cửa,trạng_thái_mở,operating_hours_chu_nhat,operating_hours_friday,operating_hours_monday,operating_hours_saturday,operating_hours_sunday,operating_hours_thu_ba,operating_hours_thu_bay,operating_hours_thu_hai,operating_hours_thu_nam,operating_hours_thu_sau,operating_hours_thu_tu,operating_hours_thursday,operating_hours_tuesday,operating_hours_wednesday,order_online,photos_link,id_địa_điểm,tìm_kiếm_id_địa_điểm,position,giá,provider_id,reserve_a_table,reviews_link,serpapi_thumbnail,service_options_an_tai_cho,service_options_curbside_pickup,service_options_delivery,service_options_dich_vu_tai_cho,service_options_dine_in,service_options_drive_through,service_options_giao_hang,service_options_giao_hang_khong_tiep_xuc,service_options_in_store_pickup,service_options_in_store_shopping,service_options_kerbside_pickup,service_options_mang_di,service_options_mua_mang_di_bang_xe,service_options_mua_sam_tai_cua_hang,service_options_nhan_tai_cua_hang,service_options_no_contact_delivery,service_options_outdoor_seating,service_options_takeaway,service_options_takeout,hình_thu_nhỏ,type_id,type_ids,types,unclaimed_listing,unsupported_extensions
Chợ,CHỢ RAU TỰ PHÁT - LÊ VĂN THỌ - GÒ VẤP,"531 Đ. Lê Văn Thọ, Phường 15, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",Chợ nông sản,4.0,34.0,,,,2262488626705278794,0x317529126c1ed5d7:0x1f65f96b3721274a,,,,10.8516334,106.656053,Đóng cửa · Mở lúc 6 AM,Đóng cửa · Mở lúc 6 AM,6 AM–6 PM,,,,,6 AM–6 PM,6 AM–6 PM,6 AM–6 PM,6 AM–6 PM,6 AM–6 PM,6 AM–6 PM,,,,,https://serpapi.com/search.json?data_id=0x317529126c1ed5d7%3A0x1f65f96b3721274a&engine=google_maps_photos&hl=en,ChIJ19UebBIpdTERSichN2v5ZR8,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ19UebBIpdTERSichN2v5ZR8,11,,/g/11jv8khbdd,,https://serpapi.com/search.json?data_id=0x317529126c1ed5d7%3A0x1f65f96b3721274a&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/lOpXs3icBcHtFoEwAADQJ5oylY9z_Ej5OCSkNP3ZSZuN1NiWOt7PQ3gb9_6-XOunmhjGgw96TAj2oI2ishC1prXuFaIy2FOBQgFluKuT21IJCCGb4EhuqMJhPL-s4d1LlpVEjd3wrhu1-SpBXbzJIMgSdKmt6_i9CPNdyq3UDdlh6wzxPjXzgPkffE5ZaH0iGL_ctTczSXaEWG7jkno7HAVqVi4bm_iSnYfOid7gAr2VR7VE03ZkAt43HVCCWvwB56VEjA,,,,,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer-dddKLSdiXm_NTEbJ2jCUGmrXu5uhxx8waHUXxTKZ2-ZUXbn4f9vFNaOWh4WANgQM67_PW0aLgDz_YWgN4zR2TqAJCB0dZS2_rMTkeCO_RLsBkGu5dDrgY76Vei2FXvsCetrX=w80-h106-k-no,farmers_market,"[""farmers_market""]","[""Chợ nông sản""]",True,"[{""accessibility"": [""Wheelchair accessible entrance"", ""Wheelchair accessible parking lot""]}]"
Chợ,GO! Go Vap,"792 Nguyễn Kiệm, Phường 3, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",Đại siêu thị,4.1,6402.0,,https://s.shopee.vn/3qEed0wGlI,,193585451619177416,0x317528e06750e8a9:0x2afc0f14d71d3c8,,"[{""tuy_chon_dich_vu"": [""Giao hàng không tiếp xúc"", ""Giao hàng"", ""Nhận hàng tại cửa hàng"", ""Dịch vụ tại chỗ""]}, {""diem_noi_bat"": [""Nông sản chất lượng""]}, {""kha_nang_tiep_can"": [""Lối vào cho xe lăn"", ""Bãi đỗ xe cho xe lăn"", ""Nhà vệ sinh cho xe lăn""]}, {""cung_cap"": [""Đồ ăn""]}, {""tien_ich"": [""Nhà vệ sinh""]}, {""ke_hoach"": [""Mua nhanh""]}, {""tai_che"": [""Pin"", ""Chai thủy tinh"", ""Lon kim loại"", ""Túi nhựa""]}, {""thanh_toan"": [""Thẻ tín dụng"", ""Thẻ ghi nợ"", ""Thanh toán NFC""]}]",,10.825897,106.680109,Đóng cửa · Mở lúc 8 AM,Đóng cửa · Mở lúc 8 AM,8 AM–10 PM,,,,,8 AM–10 PM,8 AM–10 PM,8 AM–10 PM,8 AM–10 PM,8 AM–10 PM,8 AM–10 PM,,,,,https://serpapi.com/search.json?data_id=0x317528e06750e8a9%3A0x2afc0f14d71d3c8&engine=google_maps_photos&hl=en,ChIJqehQZ-AodTERyNNxTfHArwI,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJqehQZ-AodTERyNNxTfHArwI,12,,/g/1tglkd77,,https://serpapi.com/search.json?data_id=0x317528e06750e8a9%3A0x2afc0f14d71d3c8&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/PMTTA3icBcFRboIwGADgE1VGMWqX7KGQgQSnbtqx8dJMVilY-gvtKHJHD-Bt9n2Pu7T2ap49T8lgVgFUSvwZ0ZegrdB2VkLrVVeDSoOMR9ef1An47o5pnompzVdx6NL5atePif61VALloeE3up8QJiyI4i2Na1bMNX9asg2zblsvVbYGMsBEo0J2F598mKBvSK3kuCi-OM6z0_vtdW_PLPFJ94MFbw76NCqVyvxgmha1mJYkeXMN3w1hNLw4fxEgSTC6IA3_P7hIAw,,,,,,,True,,,,,,,,True,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoYqTIWKezmW8FBwI48OrxGndtAhoA_Bs_yAPz-29U3CFNAFiUZ4n_07ULUtwNi7lKHo9vozACZhqk19Rs3rj9ilhx6ZX_2WKbQyEPtfUG19qa2e_jSnbxllIhWSsjm-m2Ac9GMwj_OvBCv=w163-h92-k-no,hypermarket,"[""hypermarket""]","[""Đại siêu thị""]",,
Chợ,Siêu Thị Điện Máy Nội Thất Chợ Lớn,"685 Đ. Phan Văn Trị, Phường 1, Gò Vấp, Thành phố Hồ Chí Minh 700000, Việt Nam",Cửa hàng điện máy,3.6,241.0,+84 28 3535 5869,https://dienmaycholon.com/,,5936143203560880713,0x31752976dae3cbbd:0x52616acae8187a49,,"[{""tuy_chon_dich_vu"": [""Giao hàng""]}, {""ke_hoach"": [""Mua nhanh""]}, {""thanh_toan"": [""Thẻ tín dụng"", ""Thẻ ghi nợ"", ""Thanh toán NFC""]}]",,10.8273904,106.687566,Đóng cửa · Mở lúc 8:30 AM,Đóng cửa · Mở lúc 8:30 AM,8:30 AM–9:30 PM,,,,,8:30 AM–9:30 PM,8:30 AM–9:30 PM,8:30 AM–9:30 PM,8:30 AM–9:30 PM,8:30 AM–9:30 PM,8:30 AM–9:30 PM,,,,,https://serpapi.com/search.json?data_id=0x31752976dae3cbbd%3A0x52616acae8187a49&engine=google_maps_photos&hl=en,ChIJvcvj2nYpdTERSXoY6MpqYVI,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJvcvj2nYpdTERSXoY6MpqYVI,13,,/g/11rmvdm374,,https://serpapi.com/search.json?data_id=0x31752976dae3cbbd%3A0x52616acae8187a49&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/xLWHSXicBcFRboIwAADQExVaCBWX-CFIw3SgEgX1x5C2lrHasrVQ4_l2CW_je6__ztrBfPi-7EJPaC0kHw3_o1pZrqxH9d0XgwHUAOMv83rpuCZ6Yq5f57t-n9xx8qUYIUlZYLba2G-0IzFtIxduawH3vMAEoDAQwJxkQS-PQjbpVMFABdffePP5jOYlWeO6JmdXIT2IQxajPIKnM8Btms1uec_aOZJTO4yoYg97HJuS28YsXAxBhyAGP0DpN_VjQoc,,,,,,,True,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoFovdwjJHPjQBm6BLndFFBNM6dDKti1PF8ca5w3OVg0QeM6F-132g-sXlMcZxMlWCvR02n2_q8KIz59NFJ6VVFYwR1opgTE81H50XY-6aCE7fHjda91lvapu1RdxtUuWNetWs=w80-h106-k-no,electronics_store,"[""electronics_store""]","[""Cửa hàng điện máy""]",,
Chợ,Điện máy Chợ Lớn - Quang Trung Gò Vấp,"819 Đường Quang Trung, Phường 12, Gò Vấp, Thành phố Hồ Chí Minh 71400, Việt Nam",Cửa hàng điện máy,3.6,111.0,+84 28 3535 6722,https://dienmaycholon.com/,,4156917349202882531,0x317529d1f27c1fc3:0x39b0564e07e56fe3,,"[{""tuy_chon_dich_vu"": [""Giao hàng""]}, {""ke_hoach"": [""Mua nhanh""]}, {""thanh_toan"": [""Thẻ tín dụng"", ""Thẻ ghi nợ"", ""Thanh toán NFC""]}]",,10.8418905,106.6433837,Đóng cửa · Mở lúc 9 AM,Đóng cửa · Mở lúc 9 AM,9 AM–9:30 PM,,,,,9 AM–9:30 PM,9 AM–9:30 PM,9 AM–9:30 PM,9 AM–9:30 PM,9 AM–9:30 PM,9 AM–9:30 PM,,,,,https://serpapi.com/search.json?data_id=0x317529d1f27c1fc3%3A0x39b0564e07e56fe3&engine=google_maps_photos&hl=en,ChIJwx988tEpdTER42_lB05WsDk,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJwx988tEpdTER42_lB05WsDk,14,,/g/11tc7nnhc9,,https://serpapi.com/search.json?data_id=0x317529d1f27c1fc3%3A0x39b0564e07e56fe3&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/Uy43EnicBcHhEoEwAADgJ5pYSO78WC6L2Inq4o8js6lpsSXrBT2Dt_F9vy_XulZTyxLc7jEpmaCNoq9cVppWupfLh8VqBXIFlIWCFLW0HqwcG-26BLpLcTEii5k31vG1gxvf7EvH__iECi6DezjBZy6ypN2UBXDxSmIUzJ2TXeGwvfSdM0HZm5rRc-t2o_6tGEYmgiQliYiFDZeTxVGScHz0ugNoNOcmWhf1XOkrX7y8BrNZO4AQcBeCElTyDymHRPI,,,,,,,True,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1J73ARzU29IlbylXTgB6tTdz2MEySk7ExENelhoHiK8GahlXUwMkj-9GJoGAHC7_3nGKwb07aNAXvey5qP9z50fj4QyQ2NVNUlTl32I8FZoNK6ZBzY-uthhyQLjpCstdhFrBuGg=w122-h92-k-no,electronics_store,"[""electronics_store""]","[""Cửa hàng điện máy""]",,
Chợ,Đại Phúc Đồ ăn - chợ hải sản - cửa hàng tiện lợi - quán ăn gia đình Gò Vấp,"220/42 Đ. Thống Nhất, phường, Gò Vấp, Thành phố Hồ Chí Minh 70000, Việt Nam",Nhà hàng,4.8,354.0,+84 866 229 789,,,16877780490160487379,0x31752743445fbb01:0xea39ebeef908bbd3,,"[{""tuy_chon_dich_vu"": [""Giao hàng không tiếp xúc"", ""Giao hàng"", ""Drive-through"", ""Takeout"", ""Dine-in""]}, {""diem_noi_bat"": [""Great beer selection"", ""Great dessert""]}, {""kha_nang_tiep_can"": [""Bãi đỗ xe cho xe lăn""]}, {""cung_cap"": [""Alcohol"", ""Beer"", ""Hard liquor"", ""Quick bite"", ""Small plates""]}, {""lua_chon_an_uong"": [""Lunch"", ""Dinner"", ""Catering"", ""Dessert"", ""Seating"", ""Table service""]}, {""tien_ich"": [""Nhà vệ sinh trung tính giới"", ""Nhà vệ sinh"", ""Wi-Fi"", ""Wi-Fi miễn phí""]}, {""khong_khi"": [""Casual""]}, {""doi_tuong"": [""Groups""]}, {""ke_hoach"": [""Accepts reservations""]}, {""thanh_toan"": [""Thẻ tín dụng"", ""Thẻ ghi nợ""]}, {""tre_em"": [""Phù hợp cho trẻ em"", ""High chairs"", ""Kids' menu""]}, {""dau_xe"": [""Bãi đỗ xe miễn phí"", ""Usually plenty of parking""]}]",,10.8365241,106.6658352,Đóng cửa · Mở lúc 5 AM,Đóng cửa · Mở lúc 5 AM,5 AM–12 AM,,,,,5 AM–12 AM,5 AM–12 AM,5 AM–12 AM,5 AM–12 AM,5 AM–12 AM,5 AM–12 AM,,,,"https://www.google.com/viewer/chooseprovider?mid=/g/11td94wb7k&g2lbs=AIBNGdXHQCnrdKSHHXFjCLyn_r8QhMM-IKrVEe92HRUiXkSHVhnP-rLej8Ccaa8kdjWF7VmtAmYGwoeiutjzERHHYJbHPMelCw%3D%3D&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=l1mwae3JBNjHkPIPw4W1oAs&ei=l1mwae3JBNjHkPIPw4W1oAs&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp",https://serpapi.com/search.json?data_id=0x31752743445fbb01%3A0xea39ebeef908bbd3&engine=google_maps_photos&hl=en,ChIJAbtfREMndTER07sI-e7rOeo,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJAbtfREMndTER07sI-e7rOeo,16,,/g/11td94wb7k,,https://serpapi.com/search.json?data_id=0x31752743445fbb01%3A0xea39ebeef908bbd3&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/Y1mppHicBcFRboIwGADgE1UCFUKX7KGG1cYgaKYEeTFZU9sA8re2FPV8u8Rus-_7-9XeG_cRRaPGKwWgRjk7-RAweTn5lYB7pIxDwiEXUd7QRZrvbkMbfnrVwy25k7DORJvHZWjEkUOqQ1H1ov8a9jHa1lcLjjw3rJp7Oh5s0vmQxfrSE6PfvE0nuSuWnIXseC3rVEmsDWOYlbfdoTKss_pt8QXPqP5pT0CDcUnOt6qwZ_hc4pwgTRI0oAn-AYe7RDI,True,,,,,,,True,,,,,True,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepSZBAVHTyOkf2m9v46cX81LvVcQHo5hvDNjcjEkM1-GO_qos9xBFNujAlPq2Ztv61hYj9phzHX5neJDw8Fv6Q_LO5ge3hpFF3FLfJPNpFZqhzq3Y3u-ObXToAvps28HGgDqUo=w189-h92-k-no,restaurant,"[""restaurant"", ""seafood_market"", ""supermarket""]","[""Nhà hàng"", ""Chợ hải sản"", ""Siêu thị""]",,
Chợ,LOTTE Mart - Go Vap,"18 Đ. Phan Văn Trị, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",Đại siêu thị,4.3,14095.0,+84 901 057 057,http://lottemart.com.vn/,,10051145630430325567,0x317529abcfd012d3:0x8b7cd7b29784eb3f,,"[{""tuy_chon_dich_vu"": [""Giao hàng"", ""Dịch vụ tại chỗ""]}, {""diem_noi_bat"": [""Nông sản chất lượng""]}, {""kha_nang_tiep_can"": [""Thiết bị hỗ trợ nghe"", ""Hệ thống hỗ trợ thính giác"", ""Lối vào cho xe lăn"", ""Bãi đỗ xe cho xe lăn"", ""Nhà vệ sinh cho xe lăn"", ""Chỗ ngồi cho xe lăn""]}, {""cung_cap"": [""Đồ ăn""]}, {""tien_ich"": [""Nhà vệ sinh trung tính giới"", ""Nhà vệ sinh""]}, {""doi_tuong"": [""Thân thiện LGBTQ+"", ""Không gian an toàn cho người chuyển giới""]}, {""tai_che"": [""Pin"", ""Thiết bị điện tử"", ""Chai thủy tinh"", ""Lon kim loại"", ""Túi nhựa""]}, {""thanh_toan"": [""Thẻ tín dụng"", ""Thẻ ghi nợ"", ""Thanh toán NFC""]}, {""dau_xe"": [""Nhà để xe miễn phí"", ""Bãi đỗ xe miễn phí"", ""Đỗ xe miễn phí trên đường"", ""Đỗ xe tại chỗ"", ""Bãi đỗ xe có phí"", ""Đỗ xe đường phố có phí""]}]",,10.8382545,106.6708494,Đóng cửa · Mở lúc 7:30 AM,Đóng cửa · Mở lúc 7:30 AM,7:30 AM–10 PM,,,,,7:30 AM–10 PM,7:30 AM–10 PM,7:30 AM–10 PM,7:30 AM–10 PM,7:30 AM–10 PM,7:30 AM–10 PM,,,,,https://serpapi.com/search.json?data_id=0x317529abcfd012d3%3A0x8b7cd7b29784eb3f&engine=google_maps_photos&hl=en,ChIJ0xLQz6spdTERP-uEl7LXfIs,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ0xLQz6spdTERP-uEl7LXfIs,17,,/g/11b7q87lgw,,https://serpapi.com/search.json?data_id=0x317529abcfd012d3%3A0x8b7cd7b29784eb3f&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/qUp073icBcHbboIwGADgJ_olHIzVxIt2jJDACCqI9IaMUiHj0NaiBZ9xL7C32ff9_XbzLPXBsobO3bRCtAN_av5gYpr5NG-YGK1WamAatIXDKzZcefDh_6BsvdIq7mjfFCo2qUy_zZ7RLKfbG8FRtsj3465y_JWQtOKipIok0ahKTl7FNpQLHsIgWEN-3xFkWP4s7eSFPAiquo7PqxPbUPSf_ljjCF_gXL3JrrkVPoryE0_R0vBaItdl5dHYjgfd3oEeJvEP9HNGhw,,,,,,,True,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq4-CDj8TyVZ_LhZkdWqLwPpPaw9cZTUZ5XBAKTxpzrfqUAMNBP_eoYZqBNKmqYeBvW5HpxAlHFFyHef7B8wcUuY1Nv84-F_bbLRy2L1-WkEDmbAKAS-R_zB7dXWD8KUQeP8xdebp833cY=w124-h92-k-no,hypermarket,"[""hypermarket"", ""supermarket""]","[""Đại siêu thị"", ""Siêu thị""]",,
Chợ,Vincom Plaza - Phan Van Tri,"12 Đ. Phan Văn Trị, Phường 7, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",Trung tâm thương mại,4.3,8273.0,,https://s.shopee.vn/3qEed0wGlI,,141870920328716419,0x317528f0b99ce875:0x1f806d9b226a083,"Mall with a cinema & a supermarket. Indoor shopping center with a supermarket, a Highlands Coffee, a food court & a movie theater.","[{""tuy_chon_dich_vu"": [""Dịch vụ tại chỗ""]}, {""kha_nang_tiep_can"": [""Lối vào cho xe lăn"", ""Bãi đỗ xe cho xe lăn"", ""Nhà vệ sinh cho xe lăn""]}, {""cung_cap"": [""Trò chơi điện tử""]}, {""tien_ich"": [""Nhà vệ sinh""]}, {""thanh_toan"": [""Thẻ tín dụng"", ""Thẻ ghi nợ"", ""Thanh toán NFC""]}, {""tre_em"": [""Có bàn thay tã"", ""Sân chơi""]}, {""dau_xe"": [""Bãi đỗ xe có phí""]}]",,10.8269376,106.6890857,Đóng cửa · Mở lúc 10 AM,Đóng cửa · Mở lúc 10 AM,9:30 AM–10 PM,,,,,10 AM–10 PM,9:30 AM–10 PM,10 AM–10 PM,10 AM–10 PM,10 AM–10 PM,10 AM–10 PM,,,,,https://serpapi.com/search.json?data_id=0x317528f0b99ce875%3A0x1f806d9b226a083&engine=google_maps_photos&hl=en,ChIJdeicufAodTERg6AmstkG-AE,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJdeicufAodTERg6AmstkG-AE,18,,/g/11crz_42wn,,https://serpapi.com/search.json?data_id=0x317528f0b99ce875%3A0x1f806d9b226a083&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/rE28unicBcFJDoIwFADQE1WGqqCJC0JrCiIOGKcNgVqKE0X7FeF8XsLb-N7vWwLUemwYtxL3pFLyJl5aPLmqQFTQ4-puyFojrpE2PLb1GvGgOIXAOVhFCu7cDX3CdXLyCBYzC3dZnn_2vNQX2FU0jmTR39aiJdllYcXs7Plgbg44ao91B8IO6XSO3utYRyuTpZIxJ0NkwwsqllOekW7oPMLBu_ObKDcHbXBaWgFHmNEktCfNyEXlyEZXVKk_XhlDCA,,,,True,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqE3_tI7Y1f_t8M8JCDcsSdAD3eK13zabbxXchsjtWnENLgf4VpeyDajO1NHiACt0TY3LyZpzte2JEFM-vRNsLQ0H_gHH7a-DTcfEePFcaDz67qJ5vzCwLb05yIdP1Ic-3HESJ2=w98-h92-k-no,shopping_center,"[""shopping_center""]","[""Trung tâm thương mại""]",,
Chợ,Gò Vấp Floral Village Công viên,"191 Đ. Lê Văn Thọ, Phường 8, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",Công viên,4.4,8962.0,,,,8352826398564883387,0x317529a3be3265e9:0x73eb335ab4f71bbb,"City park hosting flower festivals. Grassy areas under tall palm trees, plus children's play equipment & seasonal flower festivals.","[{""diem_noi_bat"": [""Dã ngoại""]}, {""kha_nang_tiep_can"": [""Lối vào cho xe lăn"", ""Bãi đỗ xe cho xe lăn""]}, {""tien_ich"": [""Làn đường đạp xe"", ""Bàn dã ngoại"", ""Nhà vệ sinh công cộng"", ""Cầu trượt"", ""Xích đu""]}, {""tre_em"": [""Phù hợp cho trẻ em"", ""Sân chơi""]}, {""thu_cung"": [""Khu vực cho chó"", ""Cho phép mang theo chó""]}]",,10.841896,106.656146,Mở cửa 24 giờ,Mở cửa 24 giờ,Mở cửa 24 giờ,,,,,Mở cửa 24 giờ,Mở cửa 24 giờ,Mở cửa 24 giờ,Mở cửa 24 giờ,Mở cửa 24 giờ,Mở cửa 24 giờ,,,,,https://serpapi.com/search.json?data_id=0x317529a3be3265e9%3A0x73eb335ab4f71bbb&engine=google_maps_photos&hl=en,ChIJ6WUyvqMpdTERuxv3tFoz63M,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ6WUyvqMpdTERuxv3tFoz63M,19,,/g/11btrr3fjw,,https://serpapi.com/search.json?data_id=0x317529a3be3265e9%3A0x73eb335ab4f71bbb&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/71hYSHicBcFdkoIgAADgE5Fp9EMz-0CFSk3bltqUb2oElgEGxuQF9wzdpu_7_AtrtZl7XiNGA64Ub1hn2LNS0jJpB5V6eFwbUBlgPBwfsWOKaHWatBz9hiPqWBm1ESJvfR52_nZ59WlumryhoSiWOHe5yGTJx_DFyTq5HWn7SA5ZuwmDPdEFYukK1uty-gSLndn5M9TX8I9P-nN_jxMhAcKmA2l_rQvi9mhWbewlwukQjmn85j_OhwEQKAB3INUXXi5Etw,,,,,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoEpoX6qg9NF3IwebGqG9EypY0u1MCf1IZslZlIFhaCAZwZhUnbg54vgEJSjVIqmSRUqKF2QEpa9eTD4iJb7r-BOsO189zi4Pg6zYzkHShn-9Asu-TzfiaEwQ98cKtdGAT045IHyg=w142-h92-k-no,park,"[""park"", ""tourist_attraction""]","[""Công viên"", ""Điểm du lịch""]",,
Chợ,Gò Vấp Cultural Công viên,"6 Đ. Nguyễn Văn Lượng, Phường 6, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",Công viên,4.4,4525.0,,,,14048954194267339834,0x3175285142e4a381:0xc2f7e967b709fc3a,Riverside nature area with lotus flowers. Nature trails through a riverside landscape known for wetland meadows & seasonal lotus blooms.,"[{""tuy_chon_dich_vu"": [""Dịch vụ tại chỗ""]}, {""diem_noi_bat"": [""Dã ngoại""]}, {""kha_nang_tiep_can"": [""Lối vào cho xe lăn"", ""Bãi đỗ xe cho xe lăn"", ""Nhà vệ sinh cho xe lăn"", ""Chỗ ngồi cho xe lăn""]}, {""tien_ich"": [""Sân bóng rổ"", ""Làn đường đạp xe"", ""Nhà vệ sinh trung tính giới"", ""Bàn dã ngoại"", ""Nhà vệ sinh công cộng"", ""Cầu trượt"", ""Xích đu"", ""Sân bóng chuyền"", ""Wi-Fi""]}, {""doi_tuong"": [""Thân thiện LGBTQ+""]}, {""tre_em"": [""Phù hợp cho trẻ em"", ""Sân chơi""]}, {""thu_cung"": [""Khu vực cho chó"", ""Cho phép mang theo chó""]}]",,10.8403492,106.6830601,Đóng cửa · Mở lúc 4 AM,Đóng cửa · Mở lúc 4 AM,4 AM–10 PM,,,,,4 AM–10 PM,4 AM–10 PM,4 AM–10 PM,4 AM–10 PM,4 AM–10 PM,4 AM–10 PM,,,,,https://serpapi.com/search.json?data_id=0x3175285142e4a381%3A0xc2f7e967b709fc3a&engine=google_maps_photos&hl=en,ChIJgaPkQlEodTEROvwJt2fp98I,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJgaPkQlEodTEROvwJt2fp98I,20,,/g/11cs39fg02,,https://serpapi.com/search.json?data_id=0x3175285142e4a381%3A0xc2f7e967b709fc3a&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/g6IVXnicBcFvE4EwHADgTzRphubOi_wdl5WuEm_cSa0OW_qthi_oM_g2nuf3LbWuYWJZ93LQE0qJe95C3mRK6lzqXqYelqgBZYDAclnimrwWV5zI0bYrotfZfAbG6SccmNekNN5gz-8efGZ3VesUVMCSmJMWMira-btiBtDbDsf1lpzSYUIWO-Sf0-By3PM41o3hn4r7Y9Zg7zZ_yhFadwFZOczsq1d0pUy4BQTYnvkhPZDQnRobY1RSjG5Iqj-SBkTF,True,,,,,,,True,,,,,True,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgd2Vn6JvfTx_wz3w80VNsHLrX9UI2LOvmNB1viu8f9gsE4wZtgnTfuCyiHws-y1R7pJ4ZX5V4DM-O_XPbYQNUUtrwNziNO7Hr2LkCqn6-GvP4F8HwQixTd9HgAfsP21BOR9W4RA=w122-h92-k-no,park,"[""park""]","[""Công viên""]",,
Chùa,Huynh Kim Chùa Phật giáo,"546 Đường Quang Trung, Phường Thông Tây Hội, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",Chùa Phật giáo,4.6,225.0,+84 28 3895 9923,,,5703218693454361589,0x317529a7f1cdbfb1:0x4f25e72f4bb6f3f5,,"[{""tien_ich"": [""Nhà vệ sinh""]}]",,10.8457873,106.6376398,Mở cửa 24 giờ,Mở cửa 24 giờ,Mở cửa 24 giờ,,,,,Mở cửa 24 giờ,Mở cửa 24 giờ,Mở cửa 24 giờ,Mở cửa 24 giờ,Mở cửa 24 giờ,Mở cửa 24 giờ,,,,,https://serpapi.com/search.json?data_id=0x317529a7f1cdbfb1%3A0x4f25e72f4bb6f3f5&engine=google_maps_photos&hl=en,ChIJsb_N8acpdTER9fO2Sy_nJU8,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJsb_N8acpdTER9fO2Sy_nJU8,1,,/g/1tjyl69n,,https://serpapi.com/search.json?data_id=0x317529a7f1cdbfb1%3A0x4f25e72f4bb6f3f5&engine=google_maps_reviews&hl=en,https://serpapi.com/images/url/fZUuVnicBcHbDoIgAADQL8JbmtrWQxdc07SZZOvJqSGmJAo47P_6if6mc37fVspRbHSdtiuNMEYongXmNRskHqRWs7dORgFqAYS-O-U7hadR-SGtGwgd5KcyCeYpPS2PIFLn_Zil8d0qPvxqAcAXFCnhJ7ApnWdh2wfOJzc3F2gj2HU3krmyao7rnIRlgrtLGKPQdBWq4HTsLWuRkkKvCYLq8hSsWNF5b_geYNmLFnG_VZ4BWtNYgx4M7A-SYEQA,,,,,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpw9JlcfEE5T9QtNFuqQHxYFKwLBpSQMW2_yrR2--rxTKws9NEfa5d_44Crrq7V1xE4TEjjUgS7tbfD6VgJaNejOJMTJ17wTbEqDk22xttlE8fFFbOdso_3luB098-oSil_Mk=w80-h106-k-no,buddhist_temple,"[""buddhist_temple""]","[""Chùa Phật giáo""]",True,
